tahun,wilayah,produksi_ton,stasiun,curah_hujan_mm,suhu_rata_celsius,suhu_max_celsius,suhu_min_celsius,kelembapan_pct,penyinaran_jam,kecepatan_angin_ms
2009,Kab. Boyolali,275166.032091931,Solo,1628.1125648327002,25.15782349533597,34.27515100809968,19.035379046054278,71.42316570346865,4.776030370451265,4.322353561509324
2010,Kab. Boyolali,280335.90078890853,Solo,2365.9170073122195,25.54706035908509,34.05439290503959,22.17912963955258,76.6438206623121,7.274472229895181,3.8133684475556597
2011,Kab. Boyolali,237973.26730200744,Solo,2705.6965797916955,24.257975374000498,34.379415417585285,20.695472763680044,75.64944852740007,6.200912741750775,1.6127132711967223
2012,Kab. Boyolali,132580.63835568482,Solo,1494.0936428115604,27.327733752579306,30.000058173776832,20.082829142411462,80.45020362171176,4.718537680003889,4.419234488916999
2013,Kab. Boyolali,227899.76982912302,Solo,1720.0882618742453,25.020993598181406,31.519712561275135,19.15208331058675,70.02947644172623,7.417379176351986,4.400536499397856
2014,Kab. Boyolali,179795.76822841517,Solo,1715.8750115556036,26.815235959017112,33.709481634793576,22.242126895452625,78.45258394027218,5.711723622561717,2.4758854020690935
2015,Kab. Boyolali,371985.06461956765,Solo,2839.0290661265794,27.58389733252818,30.908069838783014,19.854705040788826,88.03880393498301,7.726774078778957,4.4545752082874275
2016,Kab. Boyolali,377325.9247097653,Solo,2934.770997268786,25.465976005139613,32.953189169973186,21.305071271236603,71.56911632634248,6.67798783641546,3.6279624854178287
2017,Kab. Boyolali,311524.0062219501,Solo,1584.8389992024388,27.403158587127784,32.91886390257056,22.76110892848797,70.84844596413784,5.561304550221868,3.304661637899472
2018,Kab. Boyolali,322865.6042323164,Solo,1882.0877980736404,27.07212082035621,33.79502641260966,18.512579820332373,80.27708928413536,6.535562222364224,2.6078423106466233
2019,Kab. Boyolali,192804.06626339,Solo,3345.727183910246,27.637531599366106,33.486046909548186,21.571633178674986,79.23432287626238,8.183978084386304,3.5837862817598563
2020,Kab. Boyolali,246652.77043026072,Solo,2876.656441808378,27.808454518936728,31.370357946710953,22.035354519333517,73.90481205912984,5.881367808979551,2.5068313628095282
2021,Kab. Boyolali,306896.1994315204,Solo,3450.608577295023,27.782686118739633,33.5058493079513,21.63528380807695,81.24145588805142,8.288362668434075,2.9887762586470847
2022,Kab. Boyolali,246755.58505601517,Solo,2075.1907327007575,24.315176684657956,33.931028261305286,21.67221966037796,77.6871007704827,4.600773655836917,4.016991983154032
2023,Kab. Boyolali,197383.13167567164,Solo,1226.2613619443694,27.018498898145253,34.85128554863029,20.18830664074102,74.69946809991906,7.319484040173527,3.951384426046755
2024,Kab. Boyolali,123891.1832917778,Solo,2456.7897269790487,28.33517637628073,30.258343608289806,20.523977991522642,84.369078946451,7.950561884596716,2.03776683572337
2025,Kab. Boyolali,143655.6946781967,Solo,3040.0080080564676,26.263535378592728,31.982768409949816,18.65857514289547,87.30591517817825,5.129092832718861,2.4293635776272975
1990,Kab. Klaten,234925.59338198413,Solo,2530.0863186668294,24.234813547941048,34.055618849667354,21.179773535818644,77.76331412253991,7.196521182144252,2.2797149377284986
1991,Kab. Klaten,217671.31724573244,Solo,1993.942079536684,28.087429215659952,31.4525225283571,20.349941340789684,87.80282274792029,7.33088540107011,1.6866096784941083
1992,Kab. Klaten,244718.04392538316,Solo,1538.7970018416318,23.539207953859584,33.15460895114582,20.238367127052094,72.68549701804551,8.331736484227083,3.0889791718368595
1993,Kab. Klaten,238613.23447999504,Solo,1756.3545764596452,26.00301785577354,33.39810166367554,18.38119608986782,75.49407630095784,7.727861963535974,2.878994611207984
1994,Kab. Klaten,247426.1047582079,Solo,2457.1274266742785,25.664080011047346,30.219499713215026,18.82874889910078,78.91083277483781,5.336741861631712,1.6499370859790363
1995,Kab. Klaten,235170.678519957,Solo,3140.3942273191947,28.40596264582058,33.9657143699837,22.268924608523335,74.83954260634091,8.342507902052798,2.0907771133602853
1996,Kab. Klaten,258095.97808577772,Solo,3388.288563832214,28.474096469829753,33.55861402873025,22.90571865895911,81.39079559134207,5.538167132704361,2.8109876569968626
1997,Kab. Klaten,265999.65803228423,Solo,2565.190151371208,23.865407810135075,33.11171632308623,22.905889183811475,73.80215299567455,7.670380465153533,4.223696381338858
1998,Kab. Klaten,209820.5113848402,Solo,3370.513663486508,28.300678022027235,32.60729819360736,22.886539539957518,85.14620414268877,5.146685744947847,2.93070031940391
1999,Kab. Klaten,238237.6048542473,Solo,2852.1617033556095,24.736701579095417,33.203075917744435,21.333002395233095,73.25399487617132,6.760341249811026,3.814880732935823
2000,Kab. Klaten,206711.0490855585,Solo,2347.460028432666,23.560515583880537,30.04519234539646,19.78514671985006,88.52388136863564,5.4147071184144355,3.4030910666150613
2001,Kab. Klaten,196338.52569402131,Solo,1710.7745025946374,25.108349948297743,34.24021044800742,21.644307211349734,71.90798554626421,6.2148080839457345,1.5875092909357935
2002,Kab. Klaten,281983.7366195298,Solo,2306.0473371869207,26.81217005850534,30.59251311799076,19.444424694545827,77.95673251004314,8.178124098624199,4.479765046268892
2003,Kab. Klaten,161812.05845904857,Solo,1303.2959876899165,27.30503961747696,31.858620332011718,19.9622909311474,85.08529946694046,8.173705728581634,4.352785783507645
2004,Kab. Klaten,238485.93720462118,Solo,2527.381947888138,25.285605796502516,33.9377454292939,19.2550069163115,81.28148057667036,5.934313846099492,3.469893221123628
2005,Kab. Klaten,225540.96849723038,Solo,1752.917499655066,24.457964728674128,34.59119543337719,18.509018414747686,80.11915815469864,5.383411131852036,1.6167898899770023
2006,Kab. Klaten,202039.26981068304,Solo,1282.8432820702808,24.376108860529136,34.333851772530004,19.412393719885134,89.00918341150592,6.826489171956775,2.8098425693062983
2007,Kab. Klaten,193692.9081354164,Solo,2534.2043197397456,26.083491926131337,33.79388126878663,19.412480329864263,77.06100783200606,8.076377210133003,4.339369539451217
2008,Kab. Klaten,314022.8813817927,Solo,3252.8839232188916,25.597239969786568,33.901827515034405,20.381678666505493,79.95079704292205,5.318720436229135,3.273390909775549
2009,Kab. Klaten,284265.8518081347,Solo,1628.1125648327002,25.15782349533597,34.27515100809968,19.035379046054278,71.42316570346865,4.776030370451265,4.322353561509324
2010,Kab. Klaten,252575.24104498822,Solo,2365.9170073122195,25.54706035908509,34.05439290503959,22.17912963955258,76.6438206623121,7.274472229895181,3.8133684475556597
2011,Kab. Klaten,351653.3514282778,Solo,2705.6965797916955,24.257975374000498,34.379415417585285,20.695472763680044,75.64944852740007,6.200912741750775,1.6127132711967223
2012,Kab. Klaten,407375.77474113635,Solo,1494.0936428115604,27.327733752579306,30.000058173776832,20.082829142411462,80.45020362171176,4.718537680003889,4.419234488916999
2013,Kab. Klaten,387439.25367826154,Solo,1720.0882618742453,25.020993598181406,31.519712561275135,19.15208331058675,70.02947644172623,7.417379176351986,4.400536499397856
2014,Kab. Klaten,172231.67321623155,Solo,1715.8750115556036,26.815235959017112,33.709481634793576,22.242126895452625,78.45258394027218,5.711723622561717,2.4758854020690935
2015,Kab. Klaten,292545.37789871736,Solo,2839.0290661265794,27.58389733252818,30.908069838783014,19.854705040788826,88.03880393498301,7.726774078778957,4.4545752082874275
2016,Kab. Klaten,395245.3406088876,Solo,2934.770997268786,25.465976005139613,32.953189169973186,21.305071271236603,71.56911632634248,6.67798783641546,3.6279624854178287
2017,Kab. Klaten,161488.81083739657,Solo,1584.8389992024388,27.403158587127784,32.91886390257056,22.76110892848797,70.84844596413784,5.561304550221868,3.304661637899472
2018,Kab. Klaten,161414.96687376997,Solo,1882.0877980736404,27.07212082035621,33.79502641260966,18.512579820332373,80.27708928413536,6.535562222364224,2.6078423106466233
2019,Kab. Klaten,331314.8234091498,Solo,3345.727183910246,27.637531599366106,33.486046909548186,21.571633178674986,79.23432287626238,8.183978084386304,3.5837862817598563
2020,Kab. Klaten,305373.17055167793,Solo,2876.656441808378,27.808454518936728,31.370357946710953,22.035354519333517,73.90481205912984,5.881367808979551,2.5068313628095282
2021,Kab. Klaten,230590.06847105283,Solo,3450.608577295023,27.782686118739633,33.5058493079513,21.63528380807695,81.24145588805142,8.288362668434075,2.9887762586470847
2022,Kab. Klaten,372898.0369397066,Solo,2075.1907327007575,24.315176684657956,33.931028261305286,21.67221966037796,77.6871007704827,4.600773655836917,4.016991983154032
2023,Kab. Klaten,247283.06265700067,Solo,1226.2613619443694,27.018498898145253,34.85128554863029,20.18830664074102,74.69946809991906,7.319484040173527,3.951384426046755
2024,Kab. Klaten,197532.5487874294,Solo,2456.7897269790487,28.33517637628073,30.258343608289806,20.523977991522642,84.369078946451,7.950561884596716,2.03776683572337
2025,Kab. Klaten,198140.68336039508,Solo,3040.0080080564676,26.263535378592728,31.982768409949816,18.65857514289547,87.30591517817825,5.129092832718861,2.4293635776272975
1990,Kab. Sukoharjo,572656.77436986,Solo,2530.0863186668294,24.234813547941048,34.055618849667354,21.179773535818644,77.76331412253991,7.196521182144252,2.2797149377284986
1991,Kab. Sukoharjo,559836.0608382255,Solo,1993.942079536684,28.087429215659952,31.4525225283571,20.349941340789684,87.80282274792029,7.33088540107011,1.6866096784941083
1992,Kab. Sukoharjo,551151.7946343848,Solo,1538.7970018416318,23.539207953859584,33.15460895114582,20.238367127052094,72.68549701804551,8.331736484227083,3.0889791718368595
1993,Kab. Sukoharjo,564248.6104345749,Solo,1756.3545764596452,26.00301785577354,33.39810166367554,18.38119608986782,75.49407630095784,7.727861963535974,2.878994611207984
1994,Kab. Sukoharjo,552238.268078774,Solo,2457.1274266742785,25.664080011047346,30.219499713215026,18.82874889910078,78.91083277483781,5.336741861631712,1.6499370859790363
1995,Kab. Sukoharjo,589430.0700566511,Solo,3140.3942273191947,28.40596264582058,33.9657143699837,22.268924608523335,74.83954260634091,8.342507902052798,2.0907771133602853
1996,Kab. Sukoharjo,584784.2789731075,Solo,3388.288563832214,28.474096469829753,33.55861402873025,22.90571865895911,81.39079559134207,5.538167132704361,2.8109876569968626
1997,Kab. Sukoharjo,556251.6773165368,Solo,2565.190151371208,23.865407810135075,33.11171632308623,22.905889183811475,73.80215299567455,7.670380465153533,4.223696381338858
1998,Kab. Sukoharjo,570846.8547634527,Solo,3370.513663486508,28.300678022027235,32.60729819360736,22.886539539957518,85.14620414268877,5.146685744947847,2.93070031940391
1999,Kab. Sukoharjo,620430.8270756189,Solo,2852.1617033556095,24.736701579095417,33.203075917744435,21.333002395233095,73.25399487617132,6.760341249811026,3.814880732935823
2000,Kab. Sukoharjo,575018.6845836156,Solo,2347.460028432666,23.560515583880537,30.04519234539646,19.78514671985006,88.52388136863564,5.4147071184144355,3.4030910666150613
2001,Kab. Sukoharjo,512353.99891951756,Solo,1710.7745025946374,25.108349948297743,34.24021044800742,21.644307211349734,71.90798554626421,6.2148080839457345,1.5875092909357935
2002,Kab. Sukoharjo,549848.782004155,Solo,2306.0473371869207,26.81217005850534,30.59251311799076,19.444424694545827,77.95673251004314,8.178124098624199,4.479765046268892
2003,Kab. Sukoharjo,617633.6568815735,Solo,1303.2959876899165,27.30503961747696,31.858620332011718,19.9622909311474,85.08529946694046,8.173705728581634,4.352785783507645
2004,Kab. Sukoharjo,578462.8132779975,Solo,2527.381947888138,25.285605796502516,33.9377454292939,19.2550069163115,81.28148057667036,5.934313846099492,3.469893221123628
2005,Kab. Sukoharjo,552838.563125184,Solo,1752.917499655066,24.457964728674128,34.59119543337719,18.509018414747686,80.11915815469864,5.383411131852036,1.6167898899770023
2006,Kab. Sukoharjo,515992.76713986957,Solo,1282.8432820702808,24.376108860529136,34.333851772530004,19.412393719885134,89.00918341150592,6.826489171956775,2.8098425693062983
2007,Kab. Sukoharjo,575108.0290453183,Solo,2534.2043197397456,26.083491926131337,33.79388126878663,19.412480329864263,77.06100783200606,8.076377210133003,4.339369539451217
2008,Kab. Sukoharjo,576528.5328623914,Solo,3252.8839232188916,25.597239969786568,33.901827515034405,20.381678666505493,79.95079704292205,5.318720436229135,3.273390909775549
2009,Kab. Sukoharjo,663709.1857938847,Solo,1628.1125648327002,25.15782349533597,34.27515100809968,19.035379046054278,71.42316570346865,4.776030370451265,4.322353561509324
2010,Kab. Sukoharjo,495160.4781376958,Solo,2365.9170073122195,25.54706035908509,34.05439290503959,22.17912963955258,76.6438206623121,7.274472229895181,3.8133684475556597
2011,Kab. Sukoharjo,713456.3814161933,Solo,2705.6965797916955,24.257975374000498,34.379415417585285,20.695472763680044,75.64944852740007,6.200912741750775,1.6127132711967223
2012,Kab. Sukoharjo,652083.6860386607,Solo,1494.0936428115604,27.327733752579306,30.000058173776832,20.082829142411462,80.45020362171176,4.718537680003889,4.419234488916999
2013,Kab. Sukoharjo,598421.2682788955,Solo,1720.0882618742453,25.020993598181406,31.519712561275135,19.15208331058675,70.02947644172623,7.417379176351986,4.400536499397856
2014,Kab. Sukoharjo,570814.9944580033,Solo,1715.8750115556036,26.815235959017112,33.709481634793576,22.242126895452625,78.45258394027218,5.711723622561717,2.4758854020690935
2015,Kab. Sukoharjo,732620.233519852,Solo,2839.0290661265794,27.58389733252818,30.908069838783014,19.854705040788826,88.03880393498301,7.726774078778957,4.4545752082874275
2016,Kab. Sukoharjo,627966.0875429022,Solo,2934.770997268786,25.465976005139613,32.953189169973186,21.305071271236603,71.56911632634248,6.67798783641546,3.6279624854178287
2017,Kab. Sukoharjo,570337.5603741274,Solo,1584.8389992024388,27.403158587127784,32.91886390257056,22.76110892848797,70.84844596413784,5.561304550221868,3.304661637899472
2018,Kab. Sukoharjo,456161.7238488803,Solo,1882.0877980736404,27.07212082035621,33.79502641260966,18.512579820332373,80.27708928413536,6.535562222364224,2.6078423106466233
2019,Kab. Sukoharjo,399898.8186180311,Solo,3345.727183910246,27.637531599366106,33.486046909548186,21.571633178674986,79.23432287626238,8.183978084386304,3.5837862817598563
2020,Kab. Sukoharjo,551918.1647137074,Solo,2876.656441808378,27.808454518936728,31.370357946710953,22.035354519333517,73.90481205912984,5.881367808979551,2.5068313628095282
2021,Kab. Sukoharjo,724095.6239083356,Solo,3450.608577295023,27.782686118739633,33.5058493079513,21.63528380807695,81.24145588805142,8.288362668434075,2.9887762586470847
2022,Kab. Sukoharjo,564291.00256131,Solo,2075.1907327007575,24.315176684657956,33.931028261305286,21.67221966037796,77.6871007704827,4.600773655836917,4.016991983154032
2023,Kab. Sukoharjo,567440.5702744352,Solo,1226.2613619443694,27.018498898145253,34.85128554863029,20.18830664074102,74.69946809991906,7.319484040173527,3.951384426046755
2024,Kab. Sukoharjo,461575.50955809,Solo,2456.7897269790487,28.33517637628073,30.258343608289806,20.523977991522642,84.369078946451,7.950561884596716,2.03776683572337
2025,Kab. Sukoharjo,457083.90349929675,Solo,3040.0080080564676,26.263535378592728,31.982768409949816,18.65857514289547,87.30591517817825,5.129092832718861,2.4293635776272975
1990,Kab. Wonogiri,369646.8071285923,Solo,2530.0863186668294,24.234813547941048,34.055618849667354,21.179773535818644,77.76331412253991,7.196521182144252,2.2797149377284986
1991,Kab. Wonogiri,390737.2735826488,Solo,1993.942079536684,28.087429215659952,31.4525225283571,20.349941340789684,87.80282274792029,7.33088540107011,1.6866096784941083
1992,Kab. Wonogiri,375326.59540757706,Solo,1538.7970018416318,23.539207953859584,33.15460895114582,20.238367127052094,72.68549701804551,8.331736484227083,3.0889791718368595
1993,Kab. Wonogiri,340463.6166129996,Solo,1756.3545764596452,26.00301785577354,33.39810166367554,18.38119608986782,75.49407630095784,7.727861963535974,2.878994611207984
1994,Kab. Wonogiri,457570.15489375236,Solo,2457.1274266742785,25.664080011047346,30.219499713215026,18.82874889910078,78.91083277483781,5.336741861631712,1.6499370859790363
1995,Kab. Wonogiri,354809.83744330343,Solo,3140.3942273191947,28.40596264582058,33.9657143699837,22.268924608523335,74.83954260634091,8.342507902052798,2.0907771133602853
1996,Kab. Wonogiri,406724.1096392588,Solo,3388.288563832214,28.474096469829753,33.55861402873025,22.90571865895911,81.39079559134207,5.538167132704361,2.8109876569968626
1997,Kab. Wonogiri,355045.9967781496,Solo,2565.190151371208,23.865407810135075,33.11171632308623,22.905889183811475,73.80215299567455,7.670380465153533,4.223696381338858
1998,Kab. Wonogiri,353441.9552774672,Solo,3370.513663486508,28.300678022027235,32.60729819360736,22.886539539957518,85.14620414268877,5.146685744947847,2.93070031940391
1999,Kab. Wonogiri,384483.4149018167,Solo,2852.1617033556095,24.736701579095417,33.203075917744435,21.333002395233095,73.25399487617132,6.760341249811026,3.814880732935823
2000,Kab. Wonogiri,327708.0765100346,Solo,2347.460028432666,23.560515583880537,30.04519234539646,19.78514671985006,88.52388136863564,5.4147071184144355,3.4030910666150613
2001,Kab. Wonogiri,424333.16601826355,Solo,1710.7745025946374,25.108349948297743,34.24021044800742,21.644307211349734,71.90798554626421,6.2148080839457345,1.5875092909357935
2002,Kab. Wonogiri,407946.190105082,Solo,2306.0473371869207,26.81217005850534,30.59251311799076,19.444424694545827,77.95673251004314,8.178124098624199,4.479765046268892
2003,Kab. Wonogiri,294033.2946468933,Solo,1303.2959876899165,27.30503961747696,31.858620332011718,19.9622909311474,85.08529946694046,8.173705728581634,4.352785783507645
2004,Kab. Wonogiri,309226.1835885488,Solo,2527.381947888138,25.285605796502516,33.9377454292939,19.2550069163115,81.28148057667036,5.934313846099492,3.469893221123628
2005,Kab. Wonogiri,409289.0749125564,Solo,1752.917499655066,24.457964728674128,34.59119543337719,18.509018414747686,80.11915815469864,5.383411131852036,1.6167898899770023
2006,Kab. Wonogiri,397995.77318411914,Solo,1282.8432820702808,24.376108860529136,34.333851772530004,19.412393719885134,89.00918341150592,6.826489171956775,2.8098425693062983
2007,Kab. Wonogiri,320684.8139759189,Solo,2534.2043197397456,26.083491926131337,33.79388126878663,19.412480329864263,77.06100783200606,8.076377210133003,4.339369539451217
2008,Kab. Wonogiri,350640.4249059407,Solo,3252.8839232188916,25.597239969786568,33.901827515034405,20.381678666505493,79.95079704292205,5.318720436229135,3.273390909775549
2009,Kab. Wonogiri,261552.96513374918,Solo,1628.1125648327002,25.15782349533597,34.27515100809968,19.035379046054278,71.42316570346865,4.776030370451265,4.322353561509324
2010,Kab. Wonogiri,290843.32372315956,Solo,2365.9170073122195,25.54706035908509,34.05439290503959,22.17912963955258,76.6438206623121,7.274472229895181,3.8133684475556597
2011,Kab. Wonogiri,457252.67640088603,Solo,2705.6965797916955,24.257975374000498,34.379415417585285,20.695472763680044,75.64944852740007,6.200912741750775,1.6127132711967223
2012,Kab. Wonogiri,327579.265148967,Solo,1494.0936428115604,27.327733752579306,30.000058173776832,20.082829142411462,80.45020362171176,4.718537680003889,4.419234488916999
2013,Kab. Wonogiri,467726.894206616,Solo,1720.0882618742453,25.020993598181406,31.519712561275135,19.15208331058675,70.02947644172623,7.417379176351986,4.400536499397856
2014,Kab. Wonogiri,514023.4724655454,Solo,1715.8750115556036,26.815235959017112,33.709481634793576,22.242126895452625,78.45258394027218,5.711723622561717,2.4758854020690935
2015,Kab. Wonogiri,489579.7631855109,Solo,2839.0290661265794,27.58389733252818,30.908069838783014,19.854705040788826,88.03880393498301,7.726774078778957,4.4545752082874275
2016,Kab. Wonogiri,325412.214742681,Solo,2934.770997268786,25.465976005139613,32.953189169973186,21.305071271236603,71.56911632634248,6.67798783641546,3.6279624854178287
2017,Kab. Wonogiri,237638.24409875443,Solo,1584.8389992024388,27.403158587127784,32.91886390257056,22.76110892848797,70.84844596413784,5.561304550221868,3.304661637899472
2018,Kab. Wonogiri,271913.26340863464,Solo,1882.0877980736404,27.07212082035621,33.79502641260966,18.512579820332373,80.27708928413536,6.535562222364224,2.6078423106466233
2019,Kab. Wonogiri,363120.2817784315,Solo,3345.727183910246,27.637531599366106,33.486046909548186,21.571633178674986,79.23432287626238,8.183978084386304,3.5837862817598563
2020,Kab. Wonogiri,561953.0046424053,Solo,2876.656441808378,27.808454518936728,31.370357946710953,22.035354519333517,73.90481205912984,5.881367808979551,2.5068313628095282
2021,Kab. Wonogiri,344793.3259223145,Solo,3450.608577295023,27.782686118739633,33.5058493079513,21.63528380807695,81.24145588805142,8.288362668434075,2.9887762586470847
2022,Kab. Wonogiri,341084.9560598708,Solo,2075.1907327007575,24.315176684657956,33.931028261305286,21.67221966037796,77.6871007704827,4.600773655836917,4.016991983154032
2023,Kab. Wonogiri,489145.5782269572,Solo,1226.2613619443694,27.018498898145253,34.85128554863029,20.18830664074102,74.69946809991906,7.319484040173527,3.951384426046755
2024,Kab. Wonogiri,343586.85984361963,Solo,2456.7897269790487,28.33517637628073,30.258343608289806,20.523977991522642,84.369078946451,7.950561884596716,2.03776683572337
2025,Kab. Wonogiri,367176.5456901392,Solo,3040.0080080564676,26.263535378592728,31.982768409949816,18.65857514289547,87.30591517817825,5.129092832718861,2.4293635776272975
1990,Kab. Karanganyar,596240.4419364253,Solo,2530.0863186668294,24.234813547941048,34.055618849667354,21.179773535818644,77.76331412253991,7.196521182144252,2.2797149377284986
1991,Kab. Karanganyar,581582.9414475542,Solo,1993.942079536684,28.087429215659952,31.4525225283571,20.349941340789684,87.80282274792029,7.33088540107011,1.6866096784941083
1992,Kab. Karanganyar,620964.330017832,Solo,1538.7970018416318,23.539207953859584,33.15460895114582,20.238367127052094,72.68549701804551,8.331736484227083,3.0889791718368595
1993,Kab. Karanganyar,585306.7535531409,Solo,1756.3545764596452,26.00301785577354,33.39810166367554,18.38119608986782,75.49407630095784,7.727861963535974,2.878994611207984
1994,Kab. Karanganyar,538281.5563896109,Solo,2457.1274266742785,25.664080011047346,30.219499713215026,18.82874889910078,78.91083277483781,5.336741861631712,1.6499370859790363
1995,Kab. Karanganyar,571520.3128018106,Solo,3140.3942273191947,28.40596264582058,33.9657143699837,22.268924608523335,74.83954260634091,8.342507902052798,2.0907771133602853
1996,Kab. Karanganyar,515646.6011841464,Solo,3388.288563832214,28.474096469829753,33.55861402873025,22.90571865895911,81.39079559134207,5.538167132704361,2.8109876569968626
1997,Kab. Karanganyar,603271.4594680978,Solo,2565.190151371208,23.865407810135075,33.11171632308623,22.905889183811475,73.80215299567455,7.670380465153533,4.223696381338858
1998,Kab. Karanganyar,595168.7541176657,Solo,3370.513663486508,28.300678022027235,32.60729819360736,22.886539539957518,85.14620414268877,5.146685744947847,2.93070031940391
1999,Kab. Karanganyar,543629.2483386486,Solo,2852.1617033556095,24.736701579095417,33.203075917744435,21.333002395233095,73.25399487617132,6.760341249811026,3.814880732935823
2000,Kab. Karanganyar,577009.788945233,Solo,2347.460028432666,23.560515583880537,30.04519234539646,19.78514671985006,88.52388136863564,5.4147071184144355,3.4030910666150613
2001,Kab. Karanganyar,648314.1252983079,Solo,1710.7745025946374,25.108349948297743,34.24021044800742,21.644307211349734,71.90798554626421,6.2148080839457345,1.5875092909357935
2002,Kab. Karanganyar,540999.8777968247,Solo,2306.0473371869207,26.81217005850534,30.59251311799076,19.444424694545827,77.95673251004314,8.178124098624199,4.479765046268892
2003,Kab. Karanganyar,592686.2643654093,Solo,1303.2959876899165,27.30503961747696,31.858620332011718,19.9622909311474,85.08529946694046,8.173705728581634,4.352785783507645
2004,Kab. Karanganyar,594286.7487685102,Solo,2527.381947888138,25.285605796502516,33.9377454292939,19.2550069163115,81.28148057667036,5.934313846099492,3.469893221123628
2005,Kab. Karanganyar,623389.816736842,Solo,1752.917499655066,24.457964728674128,34.59119543337719,18.509018414747686,80.11915815469864,5.383411131852036,1.6167898899770023
2006,Kab. Karanganyar,517356.2981121447,Solo,1282.8432820702808,24.376108860529136,34.333851772530004,19.412393719885134,89.00918341150592,6.826489171956775,2.8098425693062983
2007,Kab. Karanganyar,554438.8775233831,Solo,2534.2043197397456,26.083491926131337,33.79388126878663,19.412480329864263,77.06100783200606,8.076377210133003,4.339369539451217
2008,Kab. Karanganyar,666540.0691301175,Solo,3252.8839232188916,25.597239969786568,33.901827515034405,20.381678666505493,79.95079704292205,5.318720436229135,3.273390909775549
2009,Kab. Karanganyar,564316.9631179743,Solo,1628.1125648327002,25.15782349533597,34.27515100809968,19.035379046054278,71.42316570346865,4.776030370451265,4.322353561509324
2010,Kab. Karanganyar,651264.9072662134,Solo,2365.9170073122195,25.54706035908509,34.05439290503959,22.17912963955258,76.6438206623121,7.274472229895181,3.8133684475556597
2011,Kab. Karanganyar,534063.4474192264,Solo,2705.6965797916955,24.257975374000498,34.379415417585285,20.695472763680044,75.64944852740007,6.200912741750775,1.6127132711967223
2012,Kab. Karanganyar,487873.7020471251,Solo,1494.0936428115604,27.327733752579306,30.000058173776832,20.082829142411462,80.45020362171176,4.718537680003889,4.419234488916999
2013,Kab. Karanganyar,446796.70670503785,Solo,1720.0882618742453,25.020993598181406,31.519712561275135,19.15208331058675,70.02947644172623,7.417379176351986,4.400536499397856
2014,Kab. Karanganyar,577879.1127381908,Solo,1715.8750115556036,26.815235959017112,33.709481634793576,22.242126895452625,78.45258394027218,5.711723622561717,2.4758854020690935
2015,Kab. Karanganyar,722092.8983529368,Solo,2839.0290661265794,27.58389733252818,30.908069838783014,19.854705040788826,88.03880393498301,7.726774078778957,4.4545752082874275
2016,Kab. Karanganyar,486431.1060667466,Solo,2934.770997268786,25.465976005139613,32.953189169973186,21.305071271236603,71.56911632634248,6.67798783641546,3.6279624854178287
2017,Kab. Karanganyar,609024.3946738238,Solo,1584.8389992024388,27.403158587127784,32.91886390257056,22.76110892848797,70.84844596413784,5.561304550221868,3.304661637899472
2018,Kab. Karanganyar,656223.414079133,Solo,1882.0877980736404,27.07212082035621,33.79502641260966,18.512579820332373,80.27708928413536,6.535562222364224,2.6078423106466233
2019,Kab. Karanganyar,732597.9346924775,Solo,3345.727183910246,27.637531599366106,33.486046909548186,21.571633178674986,79.23432287626238,8.183978084386304,3.5837862817598563
2020,Kab. Karanganyar,716820.5622256373,Solo,2876.656441808378,27.808454518936728,31.370357946710953,22.035354519333517,73.90481205912984,5.881367808979551,2.5068313628095282
2021,Kab. Karanganyar,678256.5970281081,Solo,3450.608577295023,27.782686118739633,33.5058493079513,21.63528380807695,81.24145588805142,8.288362668434075,2.9887762586470847
2022,Kab. Karanganyar,540582.1714772736,Solo,2075.1907327007575,24.315176684657956,33.931028261305286,21.67221966037796,77.6871007704827,4.600773655836917,4.016991983154032
2023,Kab. Karanganyar,639754.5901781126,Solo,1226.2613619443694,27.018498898145253,34.85128554863029,20.18830664074102,74.69946809991906,7.319484040173527,3.951384426046755
2024,Kab. Karanganyar,808980.0179446144,Solo,2456.7897269790487,28.33517637628073,30.258343608289806,20.523977991522642,84.369078946451,7.950561884596716,2.03776683572337
2025,Kab. Karanganyar,713923.6591805455,Solo,3040.0080080564676,26.263535378592728,31.982768409949816,18.65857514289547,87.30591517817825,5.129092832718861,2.4293635776272975
1990,Kab. Sragen,460121.1398038607,Solo,2530.0863186668294,24.234813547941048,34.055618849667354,21.179773535818644,77.76331412253991,7.196521182144252,2.2797149377284986
1991,Kab. Sragen,426180.95810636866,Solo,1993.942079536684,28.087429215659952,31.4525225283571,20.349941340789684,87.80282274792029,7.33088540107011,1.6866096784941083
1992,Kab. Sragen,485796.18662359816,Solo,1538.7970018416318,23.539207953859584,33.15460895114582,20.238367127052094,72.68549701804551,8.331736484227083,3.0889791718368595
1993,Kab. Sragen,457720.6462362618,Solo,1756.3545764596452,26.00301785577354,33.39810166367554,18.38119608986782,75.49407630095784,7.727861963535974,2.878994611207984
1994,Kab. Sragen,449436.47521360515,Solo,2457.1274266742785,25.664080011047346,30.219499713215026,18.82874889910078,78.91083277483781,5.336741861631712,1.6499370859790363
1995,Kab. Sragen,517673.26379916613,Solo,3140.3942273191947,28.40596264582058,33.9657143699837,22.268924608523335,74.83954260634091,8.342507902052798,2.0907771133602853
1996,Kab. Sragen,506475.8940787992,Solo,3388.288563832214,28.474096469829753,33.55861402873025,22.90571865895911,81.39079559134207,5.538167132704361,2.8109876569968626
